Gene_ID,20H_20h_embryo_F,36H_4th_instar_36h_M,36H_4th_instar_36h_F,10D_Adult_10D_M,10D_Adult_10D_F,20D_Adult_20D_M,20D_Adult_20D_F,12H_4th_instar_12h_biololgical_replicate_1_M,12H_4th_instar_12h_biololgical_replicate_2_M,12H_4th_instar_12h_biololgical_replicate_3_M,12H_4th_instar_12h_biololgical_replicate_2_F,12H_4th_instar_12h_biololgical_replicate_3_F
AGAP002912,0,0,0.166662549,0.011925496,0.032576112,0.009795917,0.054855711,0.009916735,0,0.341631439,0.363971396,0.28035992
AGAP002913,2.541006069,1.864043059,2.176288113,7.552124629,4.825677015,5.943026079,2.152572188,5.036125807,2.294777499,2.679729134,2.647537091,2.277239229
AGAP002914,0.269213107,7.311797037,2.328899941,1.41307042,1.592172982,0.536829567,4.256320682,1.096608972,12.2357916,7.636345526,8.742375216,9.073549261
AGAP002915,0.227946945,0.715339587,0.581106508,1.62021228,0.90787727,1.109308751,0.515787273,0.789153187,0.769586444,0.510990854,0.629186082,0.413672368
AGAP002916,0.002713791,0.024301474,0.710122219,1.37080471,0.342556449,0.918502906,0.290509582,0.334628401,0.036879925,0.133053701,0.088750547,0.070321089
AGAP002917,14.87328312,100.9272783,24.0394893,20.72264565,32.79086166,26.43596615,47.81969388,31.65918458,193.2728313,80.19549261,105.5654157,123.1749061
AGAP002918,7.915672977,3.07990213,3.086454358,3.112247907,4.894397998,4.298399522,2.292420165,4.56285247,2.348542662,2.258061798,2.979989809,2.151962645
AGAP002919,486.680113,1569.524817,903.0282485,288.5126596,781.301299,374.1230989,780.1451729,709.7455477,2696.137482,1160.966448,1315.507511,1800.107193
AGAP002920,7.270672178,1.612874634,3.746946918,2.963341344,3.684201547,4.028186472,2.622669465,3.52056615,1.217879517,2.041688835,1.908069227,1.366865396
AGAP002921,541.1575743,2209.127437,1060.581422,274.9637252,854.4620249,382.563603,1130.899645,783.2869084,4488.676711,1994.50344,2410.957402,2783.119265
AGAP002922,26.00030374,33.822407,19.33555469,26.18657956,22.48679671,24.34986851,22.34082116,24.63135325,41.95740185,24.54564586,29.96076124,29.11393457
AGAP002923,14.92149287,15.24378257,25.48859284,10.05992835,27.19900967,14.84892858,14.27274881,25.62644859,16.94877337,13.94209009,15.32068349,20.31317975
AGAP002924,8.920481404,0.112628138,1.382643998,3.079128393,2.032151329,2.28367541,0.672990423,1.875410115,0.039207568,0.370079564,0.184313931,0.150938164
AGAP002925,3.632128648,74.28418492,65.17304352,141.0722369,95.0218445,99.9557321,59.88079341,80.75814461,84.50871695,94.51927365,75.61724141,106.6127218
AGAP002926,0.019552941,21.49778925,9.24907903,0.468499643,1.999641208,0.302372685,33.55699823,1.603556947,49.55999546,58.03860493,47.05842211,56.2013746
AGAP002928,0.006950523,0.014034642,0.040076883,0.040147677,20.1343847,0.120920656,0,19.64898422,0.074913642,0.063895354,0.027229439,0.052435737
AGAP002929,11.46184094,15.98839046,6.889176428,5.275320391,8.332421421,5.547216403,7.460567011,8.927503697,17.74940019,11.09492295,13.78248876,12.73820039
AGAP002931,57.59399609,48.0955996,41.74647421,27.84606525,32.4555467,40.8378875,54.44604776,33.53156706,53.84980327,51.21037425,47.59976107,70.30400156
AGAP002932,5.085887847,7.740433702,5.613546641,5.175360889,3.69952752,4.84504926,7.586303268,4.602421698,10.53051102,12.03026293,8.966036099,13.42903159
AGAP002933,9.647665405,8.031922775,5.920952195,4.619920469,7.163643223,5.350180432,6.011664839,6.722075679,8.096154772,7.250823954,7.83809365,6.973953016
AGAP002935,82.97357843,325.2507423,120.0205057,39.30657898,103.8290919,49.85821271,155.2629312,94.15300331,468.1807651,197.0079318,270.0522826,243.764714
AGAP002936,0.021751049,0.109800432,0.02787046,34.39008012,3.965854241,20.73804331,1.316375725,3.6392374,7.912202551,2.432784269,1.533818284,3.035720725
AGAP002937,1.829212457,3.019861575,0.920435252,0.221697763,0.215629426,0.22349666,0.602597556,0.167594919,1.142313744,0.38490959,0.98419102,0.473814218
AGAP002938,0.383876107,1.063320248,0.599078874,0.214785915,0.207076547,0.228322232,1.191395954,0.183859954,5.569666392,1.538250874,1.773803458,2.450475062
AGAP002939,2.38350351,23.35493352,7.076783242,2.427234501,3.771949057,2.546999007,17.66415318,3.53617352,36.99964508,22.73154917,28.69246945,32.06941329
AGAP002942,2.047750236,0.497174872,0.98535271,1.859425259,0.879511878,1.120819111,0.824578345,0.753527399,0.359188255,0.642060846,0.534484824,0.419141711
AGAP002943,29.1893582,11.19480207,19.14087878,29.84473803,27.86865285,28.4873533,11.56758245,27.12634622,10.10566563,14.69620759,13.57481127,13.4685033
AGAP002945,20.68954497,30.98176607,26.27941963,26.46379194,34.10567092,28.10253434,22.57209416,28.54832394,32.63399316,18.45708144,28.64289447,18.38587613
AGAP002947,15.73744115,1.210712949,4.6368883,2.848786307,2.843232476,2.563806035,3.135460749,2.061125271,0.392910806,2.050743752,1.317302244,0.632129938
AGAP002948,14.45950444,10.92264756,8.06659788,7.381268464,13.19062534,8.842609515,10.20118217,13.20193124,20.18011257,7.884584135,13.07231492,14.0970815
AGAP002949,5.570983114,0.110358399,1.479617532,1.898747164,1.128572762,1.618966677,0.395348267,1.113290113,0.081729243,0.358626208,0.169272471,0.125206266
AGAP002950,0.23383776,0.092130748,0.204622194,0.347740118,0.213310728,0.451015112,0.05051238,0.252639646,0.122943107,0.157290979,0.089374159,0.365729156
AGAP002951,17.70703846,3.123120318,5.602303188,7.711424506,5.520321777,5.991759883,4.094024515,5.649459083,1.778510147,3.608762703,3.440347379,2.361835948
AGAP002952,29.36377654,17.02201548,11.50244714,11.55641318,12.88730599,10.7641369,11.77692606,11.18814084,18.94244936,13.34134984,16.35633504,13.50145319
AGAP002953,3.265679947,1.245045356,2.666484376,3.334412987,3.403139106,3.879712615,1.80346267,3.138393836,1.661440371,2.04688749,1.095960397,1.162923715
AGAP002954,17.53767993,2.551955105,6.946176158,6.470618633,6.589503164,6.3925294,4.583146789,5.384517611,0.830829572,3.131161448,2.991788412,1.298318338
AGAP002955,0.559351363,0.253828516,0.326565925,0.381350199,0.434621932,0.30389516,0.296887806,0.353947569,0.267433311,0.264856974,0.321874331,0.182231041
AGAP002956,40.2155204,30.89799694,14.44841422,9.502016326,14.01433053,11.60903922,25.00541354,16.71912363,40.24539721,25.12708624,34.88944602,27.01927437
AGAP002957,24.00188445,16.77014772,8.536240334,12.32705545,12.32241863,13.34252807,10.80197984,12.94550742,18.8714546,12.29041985,15.71293775,13.10596283
AGAP002958,16.89917241,1.958731333,6.827198291,9.837098152,13.34617675,10.16957224,6.56773054,15.0581302,1.252756795,5.319206852,3.285323013,3.441903956
AGAP002959,16.79628568,1.662279139,5.102588025,8.133247441,6.544893989,8.851663414,3.512977796,6.029113406,0.967649951,2.284806693,2.205696618,1.136496047
AGAP002960,14.27827007,0.568985135,5.406779604,4.564734914,7.253893671,5.848162615,4.44373592,4.797148579,0.384444283,1.552061285,0.950211113,0.484364582
AGAP002961,17.35873224,1.849668991,17.76383532,6.785008656,17.35634113,7.962652546,7.52847345,11.5671899,0.687138919,4.763998399,3.181149638,1.577893786
AGAP002962,8.263863927,4.798234623,4.398868856,8.364719899,7.208023115,6.61160723,7.19682598,6.937840439,1.62710617,4.763037915,4.818951935,4.829743672
AGAP002966,6.170891065,5.321406886,4.15684249,5.20940587,5.120439241,6.48729108,2.68810995,4.901178587,4.991103798,4.03379879,3.46523987,4.10194047
AGAP002967,2.966823081,3.579848515,2.453400775,1.774284404,4.197211191,1.92078617,1.304188494,3.503035025,3.132523891,1.489079141,1.748893621,1.526054695
AGAP002968,1.583881282,10.76137141,8.148019591,4.468996218,7.919044464,4.292569915,5.611121354,6.837606806,13.84670314,8.610431085,8.411261559,12.3915823
AGAP002969,35.60378546,123.986766,50.64746248,69.01927405,108.9913022,89.96188308,112.7479725,103.2320897,237.628481,105.1058582,188.3188005,114.2195147
AGAP002970,18.69937949,4.412881711,7.006373256,9.418376004,10.35135941,8.726716824,9.444557855,11.48129941,2.86636134,8.131215083,7.073872955,4.449411638
AGAP002971,0.175664641,0.169607321,0.134345778,0.356279069,0.189448879,0.322524219,0.078980084,0.182253233,0.184457174,0.161546743,0.126385698,0.166211393
AGAP002972,0.122084487,0.055425414,0.156137248,0.418084287,0.174100143,0.38641419,0.095614138,0.144409289,0.042087152,0.110506388,0.074688974,0.058051292
AGAP002973,0.062968979,0.5191888,0.067237155,0.040413555,0,0.03319676,0.061965676,0,0.45245855,0.192955505,0.123343949,0.197936226
AGAP002974,0.01544274,0.011136537,0.140396172,0.790061568,0.174904678,0.42916248,0.078154388,0.157377295,0.015851796,0.018027088,0.008642662,0.008321588
AGAP002975,5.541926114,0.148339657,0.041182757,1.337857076,1.234278694,0.866573765,0.027109983,0.975279645,0.841290117,0.112557378,0.071950637,0.138555358
AGAP002976,4.277165315,0.055719622,0.035358046,0.903222859,1.064315073,0.804970973,0,0.829626116,0.049569723,0.11274404,0,0
AGAP002977,3.335174098,0.040740793,0.005170584,0.0751059,0.023581835,0.051057076,0,0.002153616,0,0,0,0
AGAP002978,2.118349288,0,0,0.010378311,0.009449922,0.004262509,0,0.004315081,0,0,0,0
AGAP002979,0.320376468,0.983843586,0.111179993,0.077106729,0,0.049262501,0.078817953,0,0.071938732,0.122715986,0.156888754,0.100706903
AGAP002980,3.126118768,0.400782493,0.028258319,0.042462354,0.006443982,0.04069298,0,0.017654942,0.059424539,0,0,0.041594153
AGAP002981,2.950479139,13.81096009,5.093940273,5.570195465,8.139695856,8.494481449,14.81900033,9.519499936,34.79486349,16.26230552,24.24351237,30.78656979
AGAP002982,16.03896428,21.37272591,12.70827901,8.620996122,9.098003009,7.019143676,12.8723659,8.448700511,24.28463022,10.09514665,16.89391001,9.375437222
AGAP002983,13.27160606,0.40195767,2.943671978,4.067582172,2.511724043,3.049016922,1.616536646,2.278957711,0.306508031,0.86458822,0.493694066,0.281846699
AGAP002984,21.63533911,20.43152846,13.34798969,10.9488701,8.548976244,9.223995292,10.42760723,8.357353884,13.2198497,10.82354171,12.41871384,9.070129403
AGAP002985,10.11553558,5.734841378,6.043483729,3.201395509,7.583229865,2.978594382,5.437792232,5.996814273,2.228974122,6.463865531,5.098747996,2.818704351
AGAP002986,2.443697228,0.129641825,0.528085353,0.786394321,0.690497489,0.622140838,0.487008178,0.792659702,0.086128481,0.35069752,0.256923326,0.151060354
AGAP002988,6.78881013,16.22863003,8.117146397,3.421765648,8.2231415,4.206646762,7.652371694,7.524676485,14.48393145,10.09032856,10.48237621,8.756241081
AGAP002989,18.43737165,251.1067072,86.93901873,1.152176983,5.457793938,1.12969652,192.0663935,5.239097119,334.7796735,249.1233815,254.5901607,383.6391778
AGAP002990,0.048997505,0.049468393,0.062782396,0.018867989,12.81067129,0.010332443,0.173580527,11.44310568,0.211240586,0.120114234,0.191953113,0.221786492
AGAP002991,12.41404113,11.31168364,12.97794024,18.02205887,17.46248832,18.37929674,10.05524813,17.84743214,8.395573824,12.94821272,11.45396558,11.06065192
AGAP002992,8.522289568,13.31520754,12.92721748,12.42156683,14.88622172,11.56220925,12.49081425,21.15155088,16.52367976,17.74493895,14.94940573,20.53044225
AGAP002993,19.85206797,0.286870131,0.159748872,0.003721653,0.003388733,0.006114127,0.034238222,0.006189535,0,0,0.022717295,0.02187335
AGAP002994,0.035067551,0,0.014977802,6.781925506,95.69588282,2.847050714,0,87.92473595,0.062993768,0,0.091587323,0.044092432
AGAP002995,0,0,0,0.010070044,0.013753847,0.0330872,0,0.037682189,0,0,0,0.029592446
AGAP002996,1.516523574,9.970259576,7.285371857,17.33643615,10.4216776,18.74578321,6.131280834,12.46093508,10.58051495,9.262931718,8.143895807,9.065589935
AGAP002997,1.680316461,0.110122788,0.400406516,1.283298784,0.43622449,1.319304498,0.300644267,0.513980205,0.064074047,0.350077101,0.168089349,0.249592055
AGAP002999,2.001855759,6.693993833,8.618380608,6.29458941,9.060308904,5.671391956,7.247408635,6.625442058,17.48903306,6.703057151,10.43058986,8.100727002
AGAP003000,3.933260367,15.78645606,17.21379222,8.67940557,15.80244544,6.511964974,19.15785942,13.88562543,19.36156863,13.57838156,15.2370443,42.08347747
AGAP003001,0.260624988,0.428363265,0.277318277,0.297749819,0.36910417,0.29852262,0.37798703,0.363102765,0.620704761,0.325034093,0.480606766,0.414254224
AGAP003002,34.49562806,3.376168484,29.02592075,22.66505278,38.50372075,26.19123047,18.00689233,24.92564351,2.383970308,10.55726582,8.356778339,3.931244891
AGAP003003,24.63923435,36.0702408,40.90469815,13.05130491,26.74170218,16.28806881,55.23789203,22.47815441,49.89488308,38.98732108,53.91175389,43.00040672
AGAP003004,12.62866118,1.198575431,3.787508555,7.20280865,4.786147916,8.716498871,3.10745244,4.948111087,0.958362296,2.017742182,1.468690818,1.051531911
AGAP003005,0.620167715,2.131673376,3.191790124,4.810780047,3.805674552,4.429687528,0.894676779,4.561688383,1.134806847,1.635185503,0.915527578,1.612184035
AGAP003006,3.179945739,0.305762515,1.812775584,1.832638102,3.008716522,2.449659379,1.404982272,2.789278835,0.139893337,0.795452297,0.711873541,0.718066925
AGAP003007,12.64311584,1.031661206,6.041754379,6.391451646,11.10804742,9.573455896,6.621354108,9.617583565,0.793347745,2.918935282,2.272988584,2.253877087
AGAP003009,0.167334232,0.070049282,0.202645314,1.055617037,0.569437755,0.935426305,0.17470878,0.486823005,0.09347668,0.131316941,0.127912243,0.080823959
AGAP003010,0.067031273,0.056037015,0.010941371,0.046034931,0.019960423,0.024309197,0,0.005012947,0.004601731,0.031399272,0.023416773,0.003220977
AGAP003012,125.8394314,1.093202412,1.9529741,0.248765963,0.08622095,0.20170624,0.376508529,0.06005705,0.053905398,0.23754783,0.225324222,0.066029312
AGAP003013,18.23999027,0.726657436,3.267210267,4.664939322,3.595667413,3.649022463,2.70353977,3.205798334,0.41428334,1.516463011,1.385361398,0.880805916
AGAP003014,17.85467271,3.428189189,8.464721881,18.54840093,10.60115504,14.88107593,7.657498702,12.07182393,2.676527961,7.275360787,5.207822853,6.020558882
AGAP003015,2.705452962,278.4987296,123.4118785,18.73878909,39.51006529,11.43179954,124.5697755,29.48565224,313.4852911,249.8519229,177.4453997,271.600515
AGAP003016,82.32523966,35.58875188,47.58292154,16.22425163,42.1152059,33.68195322,129.3388023,36.43115226,111.965069,58.2336183,129.5166505,98.03975407
AGAP003017,12.86805305,14.67033239,22.8964631,14.35359997,15.77778767,18.50291735,16.41346296,16.56128942,13.75178735,17.01642172,13.77816107,14.41339038
AGAP003018,6.070598005,1.066475787,3.936053845,9.262869789,4.023925381,7.261034633,3.593240822,4.663388741,0.444321854,2.111231507,1.244038108,0.714382412
AGAP003019,10.58819235,3.8286759,4.454564875,3.272595813,4.355312179,3.605031749,5.602696817,4.826343373,4.021802129,4.69787427,5.18587775,3.96146007
AGAP003020,0.312258383,2.989293425,6.280843495,0.490206007,7.254577513,0.620582667,11.19483087,8.200645418,7.045887408,17.5812892,10.31449828,16.76121393
AGAP003021,45.81075912,18.89900773,25.39405178,39.95550816,33.92959785,30.55913139,24.59676978,31.80126949,12.57287342,15.26833169,17.68401977,8.152539368
AGAP003022,6.497267123,3.004358181,3.271928486,13.94408584,5.569503006,13.37717984,2.645687252,5.340831727,1.981351373,3.115816718,3.03824699,2.296962257
AGAP003023,15.11567514,1.772057525,11.49809865,38.3653892,17.49861995,34.73203575,6.699829321,16.67048689,0.449401398,4.684820596,2.808019453,1.782495956
AGAP003024,6.301599077,10.31398657,4.947843582,28.27141263,19.78212954,15.13263299,8.867433931,14.45404259,19.02941475,11.53493418,14.57306495,16.73329868
AGAP003025,311.5923631,1709.890371,755.6340382,213.6864565,623.719754,318.6834561,1024.290694,626.6126494,3638.100329,1557.5271,1853.346522,3154.474605
AGAP003026,7.935213331,2.476647017,5.548383735,3.461905314,2.764133877,4.047628737,2.660719801,2.535200761,1.387709997,3.343167276,1.778679521,1.712601779
AGAP003027,0.057131512,27.44153142,14.37254497,23.55247666,17.77302357,16.29830212,18.50380839,12.20265887,73.19975888,25.11493258,32.32319061,38.11729256
AGAP003028,29.14715208,8.92419134,13.90626044,13.19232354,15.35495232,15.08289518,13.6161139,17.21020584,8.660954586,14.00198343,11.73538636,13.72072197
AGAP003029,10.95572225,3.884827873,7.338264956,4.214281347,8.511290903,4.491453958,4.108410469,7.16692748,1.995474357,4.964109117,3.263897044,3.01461001
AGAP003030,0.265124144,5.694115635,1.239183321,29.45648787,29.96243229,12.81449646,1.707708046,23.11518097,4.188897386,2.363399241,3.045141678,2.045591868
AGAP003032,14.77844008,4.623148201,16.33272865,1.280396719,2.542981371,1.521157566,2.687896737,2.529611152,0.577246455,2.400182494,1.022854076,1.338392914
AGAP003033,9.479632266,2.101910101,8.360493978,3.933558397,6.146447494,4.57943414,3.270681989,4.944468555,0.675319071,3.141781292,2.253800594,1.321380572
AGAP003034,4.736128204,2.897153446,3.225797121,1.739380068,4.968734931,2.808518812,6.353670946,5.211273681,8.734482018,5.251509378,7.65072234,7.81750901
AGAP003035,14.02918119,2.038087846,4.711220022,4.569431753,3.791306729,4.74282465,4.356650487,3.220198175,0.705248755,2.406083468,2.628871114,1.092305894
AGAP003036,69.5245152,29.13048349,16.0238583,7.457970588,19.8881867,9.35805308,26.49377174,20.95722531,50.74795072,33.61720058,41.61360982,50.65292191
AGAP003037,0.253189737,1.120609923,0.896256161,0.086993575,0.035869398,0.06067258,1.895092504,0.033440258,4.80316045,1.536022205,2.334468482,2.074097842
AGAP003038,0.432164872,0.182175871,0.137665226,7.051451182,5.820576867,5.19279951,0.290748551,4.77313544,0.723741961,0.34188596,0.339959724,0.563735446
AGAP003039,7.038550497,16.26087753,10.02645009,4.015421261,4.935390077,5.648693972,4.963277329,6.678106347,7.68983957,11.49232551,6.771192546,11.53627517
AGAP003040,6.514625645,0.676913154,3.924823011,9.934621119,6.183597522,8.178178072,3.076949895,5.722984648,0.484011805,1.971311819,1.579256195,1.3078624
AGAP003041,16.01914883,1.44546076,8.153308535,5.098012902,11.53365666,7.508682974,5.165929081,8.223883468,1.657410605,2.632293097,2.575915347,1.880167066
AGAP003042,6.17332511,6.549069156,3.422737852,2.572757389,3.288175418,2.99324486,3.657888381,3.298558706,7.934152011,3.618105887,4.1973411,4.976158328
AGAP003043,45.52415308,4.733892124,15.69095244,10.56657431,13.73334181,10.01431189,14.18246265,11.52079835,3.482687378,8.209646628,8.473135179,5.60141971
AGAP003047,52.66199454,29.09439227,27.68959942,36.09446961,40.62815553,33.87597869,32.51955735,42.01354002,40.99999868,24.64755933,37.2976179,21.70474771
AGAP003048,29.29634543,17.94651966,16.41639606,8.045112945,20.14373331,13.52636251,22.84746585,20.17731663,29.50646192,16.2125163,26.4099626,17.07906861
AGAP003049,0.319331536,0.689501139,0.455974851,2.447291067,0.818254604,2.598470178,0.869207407,0.996560575,1.604581133,0.871685126,0.932299912,1.394512258
AGAP003050,5.215230548,19.35621892,12.35711239,9.450518912,4.977788728,11.06307787,4.200110234,5.526544547,7.207027217,3.531266042,4.522581334,2.959266249
