Gene_ID,Chr,Testes_Specific,Ovaries_Specific,variable,value,Population
AGAP003523,2R,-1,-1,IV_mean_FPKM,106.9294103,IV
AGAP003524,2R,-1,-1,IV_mean_FPKM,63.30229867,IV
AGAP003525,2R,-1,-1,IV_mean_FPKM,92.18675392,IV
AGAP003526,2R,-1,-1,IV_mean_FPKM,2.975397446,IV
AGAP003527,2R,-1,-1,IV_mean_FPKM,24.12505759,IV
AGAP003528,2R,,,IV_mean_FPKM,0,IV
AGAP003529,2R,,,IV_mean_FPKM,0,IV
AGAP003530,2R,1,-1,IV_mean_FPKM,89.28348297,IV
AGAP003531,2R,1,-1,IV_mean_FPKM,33.77643628,IV
AGAP003532,2R,-1,-1,IV_mean_FPKM,65.26663806,IV
AGAP003533,2R,-1,-1,IV_mean_FPKM,38.81008364,IV
AGAP003534,2R,-1,1,IV_mean_FPKM,0.472054675,IV
AGAP003535,2R,-1,-1,IV_mean_FPKM,35.6209619,IV
AGAP003536,2R,-1,-1,IV_mean_FPKM,1.129257754,IV
AGAP003537,2R,-1,-1,IV_mean_FPKM,0.739178378,IV
AGAP003538,2R,-1,-1,IV_mean_FPKM,54.3655932,IV
AGAP003539,2R,-1,1,IV_mean_FPKM,4.432856611,IV
AGAP003540,2R,-1,-1,IV_mean_FPKM,327.3710154,IV
AGAP003541,2R,1,-1,IV_mean_FPKM,341.3004625,IV
AGAP003542,2R,1,-1,IV_mean_FPKM,163.5519441,IV
AGAP003543,2R,-1,1,IV_mean_FPKM,16.68763333,IV
AGAP003544,2R,-1,1,IV_mean_FPKM,18.95180961,IV
AGAP003545,2R,-1,-1,IV_mean_FPKM,1.324497333,IV
AGAP003546,2R,-1,-1,IV_mean_FPKM,59.03849671,IV
AGAP003547,2R,-1,-1,IV_mean_FPKM,89.57446593,IV
AGAP003548,2R,-1,-1,IV_mean_FPKM,9.117208857,IV
AGAP003549,2R,-1,-1,IV_mean_FPKM,24.72196345,IV
AGAP003550,2R,,,IV_mean_FPKM,463.6414466,IV
AGAP003551,2R,-1,-1,IV_mean_FPKM,7.937994704,IV
AGAP003552,2R,-1,1,IV_mean_FPKM,1.697233152,IV
AGAP003553,2R,-1,-1,IV_mean_FPKM,213.3817577,IV
AGAP003554,2R,,,IV_mean_FPKM,18.66660643,IV
AGAP003555,2R,-1,-1,IV_mean_FPKM,40.75514163,IV
AGAP003556,2R,-1,-1,IV_mean_FPKM,17.44451253,IV
AGAP003557,2R,-1,-1,IV_mean_FPKM,14.70545183,IV
AGAP003558,2R,,,IV_mean_FPKM,1.284905429,IV
AGAP003559,2R,-1,-1,IV_mean_FPKM,2.993392894,IV
AGAP003560,2R,-1,-1,IV_mean_FPKM,4.804147535,IV
AGAP003561,2R,-1,-1,IV_mean_FPKM,0.007094378,IV
AGAP003562,2R,-1,-1,IV_mean_FPKM,8.016816566,IV
AGAP003565,2R,,,IV_mean_FPKM,0.396650064,IV
AGAP003566,2R,-1,-1,IV_mean_FPKM,0.240973235,IV
AGAP003567,2R,-1,1,IV_mean_FPKM,34.78363657,IV
AGAP003568,2R,-1,-1,IV_mean_FPKM,0.214643957,IV
AGAP003570,2R,-1,-1,IV_mean_FPKM,0.01914765,IV
AGAP003571,2R,-1,-1,IV_mean_FPKM,0.153274669,IV
AGAP003572,2R,-1,-1,IV_mean_FPKM,0.116354369,IV
AGAP003573,2R,-1,-1,IV_mean_FPKM,39.03590569,IV
AGAP003574,,-1,-1,IV_mean_FPKM,0,IV
AGAP003575,2R,-1,-1,IV_mean_FPKM,0.553278048,IV
AGAP003576,2R,-1,-1,IV_mean_FPKM,20.89334672,IV
AGAP003577,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003578,2R,-1,-1,IV_mean_FPKM,0.077555177,IV
AGAP003579,2R,-1,-1,IV_mean_FPKM,0.1463168,IV
AGAP003580,2R,-1,-1,IV_mean_FPKM,9.06887897,IV
AGAP003581,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003582,2R,-1,-1,IV_mean_FPKM,0.165881412,IV
AGAP003583,2R,-1,-1,IV_mean_FPKM,0.021179483,IV
AGAP003584,2R,-1,-1,IV_mean_FPKM,0.076933206,IV
AGAP003585,2R,-1,-1,IV_mean_FPKM,9.731451395,IV
AGAP003586,2R,-1,-1,IV_mean_FPKM,879.1924957,IV
AGAP003587,2R,-1,-1,IV_mean_FPKM,60.95221048,IV
AGAP003588,2R,-1,-1,IV_mean_FPKM,132.0536645,IV
AGAP003589,2R,-1,-1,IV_mean_FPKM,0.304741405,IV
AGAP003590,2R,1,-1,IV_mean_FPKM,9.913134742,IV
AGAP003591,2R,-1,-1,IV_mean_FPKM,126.8157895,IV
AGAP003592,2R,-1,-1,IV_mean_FPKM,538.3006506,IV
AGAP003593,2R,-1,-1,IV_mean_FPKM,36.08002978,IV
AGAP003594,2R,-1,1,IV_mean_FPKM,39.53129335,IV
AGAP003595,2R,-1,-1,IV_mean_FPKM,31.80016829,IV
AGAP003596,2R,1,-1,IV_mean_FPKM,148.2326379,IV
AGAP003597,2R,-1,-1,IV_mean_FPKM,33.57994288,IV
AGAP003598,2R,-1,1,IV_mean_FPKM,822.1723063,IV
AGAP003599,2R,-1,-1,IV_mean_FPKM,257.2135439,IV
AGAP003600,2R,-1,-1,IV_mean_FPKM,0.464690587,IV
AGAP003601,2R,-1,-1,IV_mean_FPKM,2.107145725,IV
AGAP003602,2R,1,-1,IV_mean_FPKM,65.96679369,IV
AGAP003603,2R,-1,-1,IV_mean_FPKM,0.272135246,IV
AGAP003604,2R,1,-1,IV_mean_FPKM,24.81384756,IV
AGAP003605,2R,-1,-1,IV_mean_FPKM,154.3556718,IV
AGAP003606,2R,-1,-1,IV_mean_FPKM,0.013798584,IV
AGAP003607,2R,-1,-1,IV_mean_FPKM,0.382488644,IV
AGAP003608,2R,-1,-1,IV_mean_FPKM,0.633235054,IV
AGAP003610,2R,-1,-1,IV_mean_FPKM,0.23606341,IV
AGAP003611,2R,-1,-1,IV_mean_FPKM,0.867165946,IV
AGAP003612,2R,1,-1,IV_mean_FPKM,107.9361793,IV
AGAP003613,2R,-1,-1,IV_mean_FPKM,25.24283448,IV
AGAP003614,2R,-1,-1,IV_mean_FPKM,42.84110254,IV
AGAP003615,2R,-1,-1,IV_mean_FPKM,199.1632572,IV
AGAP003616,2R,-1,-1,IV_mean_FPKM,64.34400788,IV
AGAP003618,2R,1,-1,IV_mean_FPKM,20.16773135,IV
AGAP003619,2R,-1,-1,IV_mean_FPKM,4.311934687,IV
AGAP003620,2R,-1,-1,IV_mean_FPKM,21.26131546,IV
AGAP003621,2R,-1,-1,IV_mean_FPKM,76.57863468,IV
AGAP003622,2R,-1,-1,IV_mean_FPKM,2.751122744,IV
AGAP003623,2R,-1,-1,IV_mean_FPKM,2015.077352,IV
AGAP003624,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003625,,-1,-1,IV_mean_FPKM,1.461518882,IV
AGAP003626,2R,-1,-1,IV_mean_FPKM,0.71488009,IV
AGAP003627,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003629,2R,-1,-1,IV_mean_FPKM,0.395388572,IV
AGAP003630,2R,,,IV_mean_FPKM,0,IV
AGAP003631,2R,-1,-1,IV_mean_FPKM,127.5711478,IV
AGAP003632,2R,-1,-1,IV_mean_FPKM,155.217257,IV
AGAP003633,2R,-1,-1,IV_mean_FPKM,5268.489385,IV
AGAP003635,2R,-1,-1,IV_mean_FPKM,115.7948158,IV
AGAP003636,2R,-1,-1,IV_mean_FPKM,12.03721145,IV
AGAP003638,2R,-1,-1,IV_mean_FPKM,144.8240224,IV
AGAP003639,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003640,2R,-1,-1,IV_mean_FPKM,62.62352525,IV
AGAP003641,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003642,2R,-1,-1,IV_mean_FPKM,691.8971366,IV
AGAP003643,2R,-1,-1,IV_mean_FPKM,5470.799882,IV
AGAP003644,2R,1,-1,IV_mean_FPKM,2041.756937,IV
AGAP003645,2R,-1,-1,IV_mean_FPKM,199.5414912,IV
AGAP003646,2R,-1,-1,IV_mean_FPKM,847.4618333,IV
AGAP003647,2R,-1,-1,IV_mean_FPKM,81.78211213,IV
AGAP003648,2R,-1,-1,IV_mean_FPKM,88.2324605,IV
AGAP003649,2R,1,1,IV_mean_FPKM,80283.12187,IV
AGAP003650,2R,,,IV_mean_FPKM,88.59732689,IV
AGAP003651,2R,-1,-1,IV_mean_FPKM,4.027116601,IV
AGAP003652,2R,-1,-1,IV_mean_FPKM,49.6878809,IV
AGAP003654,2R,-1,-1,IV_mean_FPKM,268.0019506,IV
AGAP003655,2R,-1,-1,IV_mean_FPKM,4.691668515,IV
AGAP003656,2R,-1,-1,IV_mean_FPKM,2244.457538,IV
AGAP003657,2R,,,IV_mean_FPKM,1.077007855,IV
AGAP003658,2R,-1,-1,IV_mean_FPKM,13.70347449,IV
AGAP003660,2R,-1,-1,IV_mean_FPKM,0.060757668,IV
AGAP003661,2R,-1,-1,IV_mean_FPKM,138.7837755,IV
AGAP003662,2R,-1,-1,IV_mean_FPKM,488.8953333,IV
AGAP003663,2R,-1,-1,IV_mean_FPKM,46.80699544,IV
AGAP003664,2R,-1,-1,IV_mean_FPKM,0.08276716,IV
AGAP003665,2R,,,IV_mean_FPKM,1.850717629,IV
AGAP003666,2R,1,-1,IV_mean_FPKM,8451.581804,IV
AGAP003667,2R,-1,-1,IV_mean_FPKM,208.5990037,IV
AGAP003669,2R,-1,-1,IV_mean_FPKM,4.679879399,IV
AGAP003670,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003671,2R,-1,-1,IV_mean_FPKM,0.790777143,IV
AGAP003672,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003674,2R,-1,-1,IV_mean_FPKM,0.011057036,IV
AGAP003675,2R,,,IV_mean_FPKM,0,IV
AGAP003676,2R,1,-1,IV_mean_FPKM,32.14973345,IV
AGAP003677,2R,,,IV_mean_FPKM,0,IV
AGAP003678,2R,-1,-1,IV_mean_FPKM,16.57448023,IV
AGAP003679,2R,1,-1,IV_mean_FPKM,3875.423479,IV
AGAP003680,2R,-1,-1,IV_mean_FPKM,2.22801153,IV
AGAP003681,2R,-1,-1,IV_mean_FPKM,1.240245976,IV
AGAP003684,2R,-1,-1,IV_mean_FPKM,0.525041462,IV
AGAP003685,2R,-1,-1,IV_mean_FPKM,0.039569855,IV
AGAP003686,2R,-1,-1,IV_mean_FPKM,9.121760068,IV
AGAP003687,2R,-1,-1,IV_mean_FPKM,825.0681605,IV
AGAP003688,2R,-1,-1,IV_mean_FPKM,0.348364766,IV
AGAP003689,2R,-1,-1,IV_mean_FPKM,0.165462513,IV
AGAP003691,2R,-1,-1,IV_mean_FPKM,0.19693707,IV
AGAP003692,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003695,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003697,2R,-1,1,IV_mean_FPKM,0.033725658,IV
AGAP003698,2R,-1,1,IV_mean_FPKM,12.50903654,IV
AGAP003699,2R,-1,1,IV_mean_FPKM,0.20605529,IV
AGAP003700,2R,-1,-1,IV_mean_FPKM,20.64595581,IV
AGAP003701,2R,-1,1,IV_mean_FPKM,3.105054164,IV
AGAP003702,2R,1,-1,IV_mean_FPKM,89.87478917,IV
AGAP003703,2R,1,1,IV_mean_FPKM,76.33989991,IV
AGAP003704,2R,-1,-1,IV_mean_FPKM,5.042766065,IV
AGAP003705,2R,-1,-1,IV_mean_FPKM,42.28568362,IV
AGAP003706,2R,-1,1,IV_mean_FPKM,4.246159653,IV
AGAP003707,2R,-1,1,IV_mean_FPKM,0.935008065,IV
AGAP003709,2R,-1,-1,IV_mean_FPKM,42.3326644,IV
AGAP003710,2R,,,IV_mean_FPKM,75.38753121,IV
AGAP003711,2R,-1,-1,IV_mean_FPKM,205.4690191,IV
AGAP003712,2R,-1,-1,IV_mean_FPKM,0.011566101,IV
AGAP003713,2R,-1,-1,IV_mean_FPKM,0.026975108,IV
AGAP003714,2R,-1,-1,IV_mean_FPKM,0.017502571,IV
AGAP003715,2R,1,-1,IV_mean_FPKM,6.215603545,IV
AGAP003716,2R,-1,-1,IV_mean_FPKM,37.4794972,IV
AGAP003717,2R,-1,-1,IV_mean_FPKM,38.0084538,IV
AGAP003718,2R,1,-1,IV_mean_FPKM,39.57081457,IV
AGAP003719,2R,-1,-1,IV_mean_FPKM,10.60059127,IV
AGAP003720,2R,-1,1,IV_mean_FPKM,0.919174243,IV
AGAP003721,2R,-1,-1,IV_mean_FPKM,151.9733562,IV
AGAP003722,2R,-1,-1,IV_mean_FPKM,203.7308063,IV
AGAP003723,2R,-1,-1,IV_mean_FPKM,0.342617356,IV
AGAP003725,2R,-1,-1,IV_mean_FPKM,5.421662051,IV
AGAP003726,2R,-1,-1,IV_mean_FPKM,2.344474148,IV
AGAP003727,2R,-1,-1,IV_mean_FPKM,3.939804597,IV
AGAP003728,2R,-1,-1,IV_mean_FPKM,2.814268367,IV
AGAP003729,2R,-1,-1,IV_mean_FPKM,20.60073831,IV
AGAP003730,2R,1,-1,IV_mean_FPKM,15945.44043,IV
AGAP003731,2R,-1,-1,IV_mean_FPKM,0.324247783,IV
AGAP003732,2R,-1,-1,IV_mean_FPKM,4.619563911,IV
AGAP003733,2R,-1,-1,IV_mean_FPKM,0.222935073,IV
AGAP003734,2R,-1,-1,IV_mean_FPKM,1.786588756,IV
AGAP003735,,-1,-1,IV_mean_FPKM,0.746373798,IV
AGAP003736,2R,-1,-1,IV_mean_FPKM,0.181009087,IV
AGAP003737,2R,-1,1,IV_mean_FPKM,27.24138719,IV
AGAP003738,2R,-1,-1,IV_mean_FPKM,0.019926211,IV
AGAP003739,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003740,2R,,,IV_mean_FPKM,59.90256799,IV
AGAP003741,2R,,,IV_mean_FPKM,23.62823703,IV
AGAP003742,2R,-1,1,IV_mean_FPKM,4.143560892,IV
AGAP003743,2R,1,1,IV_mean_FPKM,10.79646791,IV
AGAP003744,2R,-1,-1,IV_mean_FPKM,6.657334536,IV
AGAP003745,2R,-1,-1,IV_mean_FPKM,142.5721512,IV
AGAP003746,2R,-1,-1,IV_mean_FPKM,152.1839579,IV
AGAP003747,2R,1,-1,IV_mean_FPKM,5380.450706,IV
AGAP003748,2R,-1,-1,IV_mean_FPKM,4.818380363,IV
AGAP003749,2R,-1,-1,IV_mean_FPKM,0.017109286,IV
AGAP003750,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003751,2R,-1,-1,IV_mean_FPKM,4.119228742,IV
AGAP003755,2R,-1,-1,IV_mean_FPKM,9.068718938,IV
AGAP003756,,-1,-1,IV_mean_FPKM,20.72414285,IV
AGAP003757,2R,-1,-1,IV_mean_FPKM,0.075240685,IV
AGAP003758,2R,-1,-1,IV_mean_FPKM,0.028362091,IV
AGAP003759,2R,-1,-1,IV_mean_FPKM,0.016160899,IV
AGAP003760,2R,-1,-1,IV_mean_FPKM,0.024851441,IV
AGAP003762,2R,-1,-1,IV_mean_FPKM,0.011657256,IV
AGAP003763,2R,-1,-1,IV_mean_FPKM,0.418814183,IV
AGAP003764,2R,,,IV_mean_FPKM,0,IV
AGAP003765,2R,,,IV_mean_FPKM,0,IV
AGAP003766,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003767,2R,-1,-1,IV_mean_FPKM,0.748396179,IV
AGAP003768,2R,-1,-1,IV_mean_FPKM,41.30434761,IV
AGAP003769,2R,-1,-1,IV_mean_FPKM,1708.233531,IV
AGAP003770,2R,-1,-1,IV_mean_FPKM,10.13505889,IV
AGAP003771,2R,-1,1,IV_mean_FPKM,1.335555607,IV
AGAP003772,2R,-1,-1,IV_mean_FPKM,0.214460592,IV
AGAP003773,2R,-1,-1,IV_mean_FPKM,0.009805758,IV
AGAP003774,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003775,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003776,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003777,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003778,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003779,2R,1,-1,IV_mean_FPKM,111.6735842,IV
AGAP003780,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003781,2R,-1,-1,IV_mean_FPKM,5.549494041,IV
AGAP003782,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003783,2R,-1,-1,IV_mean_FPKM,0.190183114,IV
AGAP003784,2R,-1,-1,IV_mean_FPKM,0.10226387,IV
AGAP003785,2R,-1,-1,IV_mean_FPKM,0.029102071,IV
AGAP003786,2R,-1,1,IV_mean_FPKM,0.010208577,IV
AGAP003787,2R,-1,1,IV_mean_FPKM,0,IV
AGAP003788,2R,-1,-1,IV_mean_FPKM,1.5117227,IV
AGAP003789,2R,1,-1,IV_mean_FPKM,90.01747696,IV
AGAP003790,2R,-1,-1,IV_mean_FPKM,14.21107823,IV
AGAP003791,2R,-1,-1,IV_mean_FPKM,9.614879996,IV
AGAP003792,2R,1,-1,IV_mean_FPKM,5.959904064,IV
AGAP003793,2R,-1,-1,IV_mean_FPKM,31.55255582,IV
AGAP003794,2R,-1,-1,IV_mean_FPKM,35.89549639,IV
AGAP003795,2R,-1,-1,IV_mean_FPKM,3.808632122,IV
AGAP003796,2R,1,1,IV_mean_FPKM,68.28912946,IV
AGAP003797,2R,-1,-1,IV_mean_FPKM,11.24192746,IV
AGAP003798,2R,-1,-1,IV_mean_FPKM,0.201176952,IV
AGAP003800,2R,-1,1,IV_mean_FPKM,20.06079886,IV
AGAP003801,2R,1,1,IV_mean_FPKM,252.5485702,IV
AGAP003802,2R,-1,-1,IV_mean_FPKM,9.369176944,IV
AGAP003803,2R,-1,-1,IV_mean_FPKM,147.9835832,IV
AGAP003804,2R,1,-1,IV_mean_FPKM,274.2044112,IV
AGAP003805,2R,1,-1,IV_mean_FPKM,7486.744594,IV
AGAP003806,2R,-1,-1,IV_mean_FPKM,572.4847384,IV
AGAP003807,2R,-1,-1,IV_mean_FPKM,0.029643082,IV
AGAP003808,2R,-1,-1,IV_mean_FPKM,7.721034265,IV
AGAP003809,2R,-1,-1,IV_mean_FPKM,25.81092405,IV
AGAP003810,2R,-1,-1,IV_mean_FPKM,125.0974134,IV
AGAP003811,2R,-1,1,IV_mean_FPKM,129.1579061,IV
AGAP003812,2R,1,-1,IV_mean_FPKM,72.89503838,IV
AGAP003813,2R,-1,1,IV_mean_FPKM,10.4104643,IV
AGAP003814,2R,-1,-1,IV_mean_FPKM,1.027443263,IV
AGAP003815,2R,-1,-1,IV_mean_FPKM,0.079210242,IV
AGAP003816,2R,-1,-1,IV_mean_FPKM,58.47495633,IV
AGAP003817,2R,-1,-1,IV_mean_FPKM,38.97141637,IV
AGAP003818,2R,-1,-1,IV_mean_FPKM,40.17893884,IV
AGAP003819,2R,-1,-1,IV_mean_FPKM,1.205905622,IV
AGAP003820,2R,-1,-1,IV_mean_FPKM,3.318721048,IV
AGAP003821,2R,1,-1,IV_mean_FPKM,131.3120839,IV
AGAP003823,2R,-1,-1,IV_mean_FPKM,64.95350765,IV
AGAP003824,2R,-1,-1,IV_mean_FPKM,33.20168547,IV
AGAP003825,2R,-1,-1,IV_mean_FPKM,2.103446288,IV
AGAP003826,2R,-1,-1,IV_mean_FPKM,60.49586601,IV
AGAP003827,2R,-1,-1,IV_mean_FPKM,21.93914471,IV
AGAP003828,2R,,,IV_mean_FPKM,0,IV
AGAP003829,2R,,,IV_mean_FPKM,0.022780873,IV
AGAP003831,2R,-1,-1,IV_mean_FPKM,2.58542325,IV
AGAP003832,2R,,,IV_mean_FPKM,0,IV
AGAP003833,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003834,2R,-1,-1,IV_mean_FPKM,0.055910569,IV
AGAP003835,2R,,,IV_mean_FPKM,0,IV
AGAP003836,2R,-1,-1,IV_mean_FPKM,0.459365695,IV
AGAP003837,2R,-1,1,IV_mean_FPKM,12.5014553,IV
AGAP003838,2R,-1,1,IV_mean_FPKM,8.465988108,IV
AGAP003839,2R,-1,-1,IV_mean_FPKM,28.77945668,IV
AGAP003841,2R,-1,-1,IV_mean_FPKM,0.051178058,IV
AGAP003842,2R,-1,-1,IV_mean_FPKM,40.74892199,IV
AGAP003843,2R,-1,-1,IV_mean_FPKM,76.56264869,IV
AGAP003844,2R,-1,-1,IV_mean_FPKM,0.021162306,IV
AGAP003845,2R,-1,-1,IV_mean_FPKM,25.31681426,IV
AGAP003846,2R,-1,-1,IV_mean_FPKM,1.080937676,IV
AGAP003847,2R,1,-1,IV_mean_FPKM,4286.705881,IV
AGAP003848,2R,-1,-1,IV_mean_FPKM,51.91773938,IV
AGAP003849,2R,-1,-1,IV_mean_FPKM,0.138491161,IV
AGAP003851,2R,-1,1,IV_mean_FPKM,136.7032167,IV
AGAP003852,2R,1,1,IV_mean_FPKM,41.09369882,IV
AGAP003853,2R,1,-1,IV_mean_FPKM,288.9385636,IV
AGAP003854,,-1,-1,IV_mean_FPKM,49.2517222,IV
AGAP003855,2R,-1,-1,IV_mean_FPKM,0.460878463,IV
AGAP003856,2R,-1,1,IV_mean_FPKM,2.175048695,IV
AGAP003857,2R,-1,-1,IV_mean_FPKM,1891.089915,IV
AGAP003858,2R,-1,-1,IV_mean_FPKM,3.452738613,IV
AGAP003860,2R,-1,-1,IV_mean_FPKM,32.2713447,IV
AGAP003861,2R,-1,-1,IV_mean_FPKM,218.6267693,IV
AGAP003863,2R,-1,-1,IV_mean_FPKM,29.14968087,IV
AGAP003864,2R,-1,-1,IV_mean_FPKM,392.5432795,IV
AGAP003865,2R,-1,-1,IV_mean_FPKM,1013.622526,IV
AGAP003866,2R,1,-1,IV_mean_FPKM,490.681251,IV
AGAP003867,2R,-1,-1,IV_mean_FPKM,97.62334734,IV
AGAP003868,2R,1,1,IV_mean_FPKM,2082.890418,IV
AGAP003869,2R,-1,-1,IV_mean_FPKM,70.0704705,IV
AGAP003870,2R,1,1,IV_mean_FPKM,124.308206,IV
AGAP003871,2R,-1,-1,IV_mean_FPKM,2.1456674,IV
AGAP003872,2R,-1,-1,IV_mean_FPKM,2.951874145,IV
AGAP003873,2R,-1,-1,IV_mean_FPKM,0.273397284,IV
AGAP003874,2R,-1,-1,IV_mean_FPKM,21.15175269,IV
AGAP003875,2R,-1,1,IV_mean_FPKM,0,IV
AGAP003876,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003877,2R,,,IV_mean_FPKM,0,IV
AGAP003878,2R,-1,-1,IV_mean_FPKM,0.014104391,IV
AGAP003879,2R,-1,-1,IV_mean_FPKM,909.3814023,IV
AGAP003880,2R,-1,-1,IV_mean_FPKM,0.035912137,IV
AGAP003881,2R,,,IV_mean_FPKM,0.410460701,IV
AGAP003882,2R,-1,-1,IV_mean_FPKM,98.71002925,IV
AGAP003883,2R,-1,1,IV_mean_FPKM,17.2019751,IV
AGAP003884,2R,1,-1,IV_mean_FPKM,54.3953531,IV
AGAP003885,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003886,2R,1,-1,IV_mean_FPKM,949.4572523,IV
AGAP003887,2R,-1,-1,IV_mean_FPKM,49.85078551,IV
AGAP003889,2R,-1,-1,IV_mean_FPKM,1005.766642,IV
AGAP003890,2R,1,-1,IV_mean_FPKM,11.51478322,IV
AGAP003891,2R,-1,-1,IV_mean_FPKM,0.084696143,IV
AGAP003892,2R,1,-1,IV_mean_FPKM,231.7017721,IV
AGAP003893,2R,-1,-1,IV_mean_FPKM,25.85990408,IV
AGAP003894,2R,-1,-1,IV_mean_FPKM,13.40267053,IV
AGAP003895,2R,1,-1,IV_mean_FPKM,2785.232826,IV
AGAP003896,2R,-1,-1,IV_mean_FPKM,38.88486796,IV
AGAP003897,2R,,,IV_mean_FPKM,5.894491183,IV
AGAP003898,2R,1,-1,IV_mean_FPKM,16.48642961,IV
AGAP003899,2R,1,1,IV_mean_FPKM,29.59779624,IV
AGAP003900,2R,-1,-1,IV_mean_FPKM,1.059089033,IV
AGAP003901,2R,-1,-1,IV_mean_FPKM,218.3337541,IV
AGAP003902,2R,-1,-1,IV_mean_FPKM,14.51782139,IV
AGAP003903,2R,1,-1,IV_mean_FPKM,819.647096,IV
AGAP003904,2R,-1,-1,IV_mean_FPKM,110.3219393,IV
AGAP003905,2R,,,IV_mean_FPKM,515.479746,IV
AGAP003906,2R,-1,-1,IV_mean_FPKM,34.57152469,IV
AGAP003907,2R,-1,1,IV_mean_FPKM,0.951518929,IV
AGAP003909,2R,-1,1,IV_mean_FPKM,0,IV
AGAP003910,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003911,2R,-1,-1,IV_mean_FPKM,0.038561611,IV
AGAP003912,2R,-1,1,IV_mean_FPKM,0.018019161,IV
AGAP003913,2R,-1,-1,IV_mean_FPKM,0.057620823,IV
AGAP003914,2R,-1,-1,IV_mean_FPKM,5.507075302,IV
AGAP003917,2R,1,1,IV_mean_FPKM,208.3286871,IV
AGAP003918,2R,-1,-1,IV_mean_FPKM,52.79577238,IV
AGAP003919,2R,-1,-1,IV_mean_FPKM,7.643173382,IV
AGAP003920,2R,1,-1,IV_mean_FPKM,11.90886554,IV
AGAP003921,2R,-1,-1,IV_mean_FPKM,6.61948097,IV
AGAP003922,2R,-1,-1,IV_mean_FPKM,0.070058104,IV
AGAP003923,2R,-1,-1,IV_mean_FPKM,189.3591721,IV
AGAP003924,,-1,-1,IV_mean_FPKM,9.661194015,IV
AGAP003925,2R,-1,-1,IV_mean_FPKM,2.085969429,IV
AGAP003926,2R,-1,-1,IV_mean_FPKM,2.782935006,IV
AGAP003927,2R,,,IV_mean_FPKM,0.102675361,IV
AGAP003928,2R,-1,-1,IV_mean_FPKM,5.764368995,IV
AGAP003929,2R,-1,-1,IV_mean_FPKM,0.016588141,IV
AGAP003930,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003931,2R,-1,-1,IV_mean_FPKM,0.371492364,IV
AGAP003933,2R,-1,-1,IV_mean_FPKM,0.079287466,IV
AGAP003934,2R,-1,-1,IV_mean_FPKM,1.39940748,IV
AGAP003935,2R,-1,-1,IV_mean_FPKM,68.86627311,IV
AGAP003936,2R,-1,1,IV_mean_FPKM,81.08488739,IV
AGAP003937,2R,-1,-1,IV_mean_FPKM,91.32689876,IV
AGAP003938,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003939,2R,-1,-1,IV_mean_FPKM,0.008513037,IV
AGAP003940,2R,-1,-1,IV_mean_FPKM,45.50628715,IV
AGAP003941,2R,-1,-1,IV_mean_FPKM,0.637632778,IV
AGAP003942,2R,-1,-1,IV_mean_FPKM,14.94895566,IV
AGAP003943,2R,1,-1,IV_mean_FPKM,42.62383799,IV
AGAP003944,2R,-1,-1,IV_mean_FPKM,2.317027401,IV
AGAP003945,2R,-1,-1,IV_mean_FPKM,2.802144908,IV
AGAP003946,2R,,,IV_mean_FPKM,0,IV
AGAP003947,2R,,,IV_mean_FPKM,0,IV
AGAP003950,2R,,,IV_mean_FPKM,0,IV
AGAP003951,2R,,,IV_mean_FPKM,0,IV
AGAP003958,2R,,,IV_mean_FPKM,0,IV
AGAP003960,2R,-1,-1,IV_mean_FPKM,0.00304506,IV
AGAP003961,,-1,-1,IV_mean_FPKM,1.240144413,IV
AGAP003962,2R,-1,-1,IV_mean_FPKM,0.587445032,IV
AGAP003963,2R,-1,-1,IV_mean_FPKM,0.905819894,IV
AGAP003965,2R,-1,-1,IV_mean_FPKM,0,IV
AGAP003966,2R,-1,1,IV_mean_FPKM,0.349057702,IV
AGAP003967,2R,-1,-1,IV_mean_FPKM,21.89178404,IV
